Non-industry income and expenditure/revenue,Interest-bearing debt interest rate,Net Value Per Share (A),Persistent EPS in the Last Four Seasons,Net Value Growth Rate,Interest Expense Ratio,Total debt/Total net worth,Borrowing dependency,Net profit before tax/Paid-in capital,Fixed Assets Turnover Frequency,Cash/Total Assets,Net Income to Total Assets,Net Income to Stockholder's Equity,Degree of Financial Leverage (DFL),Equity to Liability,Bankrupt?
0.30357625,0.000346035,0.226496987,0.22908197,0.000433657,0.630882111,0.003396894,0.371564117,0.184526054,0.000216358,0.070790677,0.811928774,0.841057777,0.026862238,0.048025429,alive
0.303433889,0.000640064,0.195693397,0.221707478,0.000422652,0.632537226,0.007091073,0.374988537,0.173968781,0.000140709,0.08425732,0.800299653,0.840398366,0.027256632,0.028702867,alive
0.303427846,0.000294029,0.198685264,0.220762031,0.000455268,0.631541006,0.006655177,0.374937092,0.174504185,0.000312434,0.067966407,0.802286053,0.840547842,0.027064061,0.029890289,alive
0.300694232,0.000533053,0.169230121,0.189089534,0.000422727,0.630374584,0.000596394,0.36997269,0.162845939,0.000257966,0.021531659,0.772882339,0.838896687,0.026721399,0.192782459,alive
0.303610329,0.000344034,0.178795668,0.219060225,0.000454844,0.631570458,0.005917435,0.374370083,0.173282558,0.000173994,0.025680385,0.803457976,0.840613767,0.027113033,0.03228694,alive
0.303563923,0.000281028,0.298807467,0.255176326,0.000462879,0.630886563,0.00597671,0.372978843,0.211514969,0.000979665,0.05349907,0.816125504,0.841587029,0.026860288,0.032072726,alive
0.303454192,0.000334033,0.194387089,0.211685733,0.000431336,0.587271065,0.010216216,0.379111932,0.164723626,0.000418343,0.09712324,0.792249859,0.839678074,0.025892318,0.02312655,alive
0.303421562,0.000274027,0.19143736,0.217452964,0.000436727,0.632413597,0.009016132,0.379855642,0.168373426,0.000463733,0.0415219,0.799904267,0.840404219,0.022150245,0.024818047,alive
0.303537094,0.0,0.182293203,0.226623806,0.000436627,0.630612252,0.003117847,0.369637181,0.180325767,0.000405483,0.324481306,0.817319779,0.841370962,0.026791157,0.0512727,alive
0.303545796,0.000291029,0.184231596,0.219343859,0.000455467,0.630797523,0.004289662,0.370720873,0.174391072,0.000571156,0.091411785,0.805873752,0.84071687,0.026831862,0.040400021,alive
0.303722961,0.000281028,0.204626859,0.235605559,0.000452548,0.630754373,0.003834615,0.372480054,0.192051881,0.000409265,0.056088981,0.82046571,0.841655368,0.026821126,0.043857202,alive
0.303532744,0.000150015,0.183725928,0.207903943,0.000423676,0.6305828,0.004496667,0.370417797,0.163856421,0.003729534,0.173025853,0.783782238,0.83919834,0.026781419,0.039049755,alive
0.303940006,0.000372037,0.284016687,0.244209133,0.000432709,0.630616019,0.001523815,0.369637181,0.18797979,0.000481133,0.029702906,0.806936941,0.840636317,0.026791802,0.090683029,alive
0.303348811,0.00040304,0.157810459,0.188144086,0.00038844,0.63041157,0.006343301,0.374572507,0.14801297,0.000590825,0.095334966,0.728495275,0.834745318,0.026731837,0.030836159,alive
0.304258807,0.000183018,0.210399899,0.250449088,0.000477302,0.630635197,0.002387401,0.370957965,0.19726265,0.000175507,0.011701458,0.843461757,0.842823988,0.026798421,0.063159465,alive
0.303445974,0.000390039,0.186464961,0.222274747,0.000444637,0.631700593,0.005853601,0.374762628,0.173101576,0.000108936,0.048250273,0.803271423,0.84059719,0.027190823,0.032519791,alive
0.30359486,0.000277028,0.191015971,0.223220195,0.000449204,0.630772524,0.005824419,0.370571013,0.177490385,0.002448783,0.108868589,0.80749112,0.840916329,0.026833193,0.032630099,alive
0.303914628,0.000228023,0.193797143,0.23522738,0.00047588,0.63076362,0.004438304,0.373380334,0.185468668,0.000285956,0.282359449,0.824367978,0.84199882,0.026838025,0.039417361,alive
0.303572624,0.000315032,0.190763137,0.235794649,0.000466921,0.630863276,0.006741809,0.373211462,0.191780409,0.002451053,0.10519279,0.821091179,0.842064501,0.026849033,0.029642808,alive
0.30370725,0.000243024,0.190299608,0.226907441,0.000441643,0.630830742,0.006325974,0.373661043,0.180401176,0.000357823,0.041842804,0.81232453,0.841324475,0.026852583,0.030891652,alive
0.303375156,0.000266027,0.189625385,0.206107592,0.000437351,0.628503719,0.004025205,0.37334902,0.162800694,0.001026567,0.037872376,0.791425777,0.83973804,0.026626096,0.042314073,alive
0.304269925,0.000241024,0.19927521,0.23106741,0.000462629,0.630714305,0.003074075,0.371466819,0.185091622,0.00033059,0.125078618,0.819812089,0.841520918,0.026817773,0.051829089,alive
0.303705075,0.000313031,0.211369095,0.22908197,0.000455692,0.63072047,0.001853017,0.370274647,0.176736294,0.000170968,0.088208217,0.809796633,0.840814386,0.026825688,0.077369115,alive
0.303453467,0.000271027,0.208840757,0.218871135,0.000437475,0.630899577,0.00130769,0.370358524,0.171962899,0.000138439,0.081170939,0.801454767,0.840332914,0.026881769,0.102780135,alive
0.303564406,0.000386039,0.212928237,0.221045665,0.000452123,0.631118409,0.00308593,0.372527025,0.175522208,9150000000.0,0.111784927,0.80705493,0.840730077,0.026987593,0.051670992,alive
0.303325366,0.000346035,0.224347899,0.205918502,0.000428791,0.629055081,0.004161081,0.373825442,0.162589548,0.000119527,0.033219479,0.787253467,0.83945327,0.026430092,0.04130431,alive
0.30344259,0.000410041,0.188951161,0.222652926,0.000424374,0.631036561,0.001715317,0.370309316,0.172701908,0.000208037,0.053660103,0.801666328,0.840355916,0.026884021,0.082369629,alive
0.303539511,0.000243024,0.197505373,0.222463837,0.000450626,0.630901631,0.002434821,0.371236437,0.177814644,0.000235271,0.155938357,0.808410567,0.840773381,0.026860087,0.062179947,alive
0.303443799,0.0,0.185327209,0.21083483,0.000440295,0.630612252,0.001235649,0.369637181,0.164557726,0.000324538,0.076359888,0.788559255,0.839650124,0.026791157,0.107623458,alive
0.30354217,0.000440044,0.219333361,0.242412782,0.000455867,0.630636224,0.008775386,0.369676324,0.195641354,0.002976062,0.177808811,0.817523173,0.84199819,0.026797362,0.025211736,alive
0.303502048,0.000318032,0.198263874,0.217831143,0.000423725,0.634813907,0.005555404,0.374238117,0.171156021,0.000630919,0.102139575,0.796110266,0.840052425,0.027579129,0.033688404,alive
0.303548454,0.000149015,0.23500906,0.239481895,0.000437475,0.630716018,0.004135547,0.372654518,0.190822713,0.000438012,0.116711199,0.816082926,0.841397106,0.026818313,0.04149155,alive
0.303592927,0.000284028,0.19143736,0.222652926,0.000438673,0.630773894,0.004416418,0.37122749,0.174971722,0.00094184,0.133779934,0.807268924,0.8408192,0.026843586,0.039559362,alive
0.303536853,0.000266027,0.235051199,0.235794649,0.000443664,0.630951288,0.007001705,0.374674277,0.187715859,0.000170212,0.111188071,0.811390703,0.841303763,0.026884629,0.028936381,alive
0.30362894,0.000250025,0.213560322,0.247140021,0.000469691,0.630718072,0.003862884,0.372295525,0.19809215,0.000215602,0.077124607,0.8336231,0.842527387,0.026816033,0.043622806,alive
0.304806739,0.000236024,0.267666765,0.27191075,0.000486835,0.63069821,0.004351672,0.372748461,0.221996833,0.000240566,0.062404513,0.834556573,0.842684061,0.026814446,0.039982793,alive
0.303592927,0.000672067,0.191521638,0.223031105,0.000462754,0.630774236,0.003882946,0.369936902,0.176170726,0.013983104,0.049830081,0.809030531,0.840905269,0.026837787,0.04345246,alive
0.303483679,0.000254025,0.186759934,0.223503829,0.000463603,0.630738278,0.003863796,0.371321432,0.178071035,0.000960752,0.021122751,0.810654846,0.841011269,0.026822418,0.04360907,alive
0.302682205,0.000239024,0.17171632,0.201096719,0.000424349,0.630524924,0.001933266,0.370370826,0.159083025,0.000155082,0.207570134,0.762550471,0.83815979,0.026763392,0.074772126,alive
0.303559814,0.000394039,0.20336269,0.23721282,0.000425198,0.630666703,0.003697827,0.36965843,0.191169595,0.001491814,0.094750396,0.825437203,0.841962512,0.026804543,0.045059968,alive
0.303609121,0.000381038,0.20500611,0.224543821,0.000457638,0.630790332,0.002052727,0.370781264,0.17976774,0.001549307,0.061343586,0.810081839,0.840844535,0.026832388,0.071243117,alive
0.30352791,0.000417042,0.191226666,0.224449277,0.000415565,0.630638964,0.005515279,0.370093473,0.177430058,0.001004629,0.024057159,0.80672232,0.840841212,0.026797318,0.033855657,alive
0.30301865,0.000457046,0.171969154,0.203365794,0.000436876,0.630434172,0.001666074,0.370732056,0.154852575,719000000.0,0.064696937,0.753883672,0.83772839,0.026741914,0.084351723,alive
0.303571899,0.000460046,0.155071426,0.215940248,0.000452074,0.632126957,0.007520587,0.373482105,0.17047734,0.000169455,0.022897352,0.80097445,0.840464754,0.027490528,0.027666889,alive
0.303838493,0.000235024,0.18734988,0.221329299,0.000446559,0.630780058,0.002507774,0.370760015,0.17686449,0.000192907,0.182655785,0.807689083,0.840735283,0.026826789,0.060735606,alive
0.303480053,0.000426043,0.194218533,0.242696417,0.000507847,0.631048547,0.010681294,0.37689646,0.197828218,0.000934275,0.158234136,0.823232839,0.842778055,0.026909538,0.022572325,alive
0.302617913,0.000250025,0.182798871,0.199300369,0.000424998,0.630562595,0.001392499,0.370522923,0.155206998,0.000350258,0.042479211,0.761890282,0.838215225,0.026777055,0.097599057,alive
0.303754865,0.000331033,0.203657663,0.222558381,0.000451026,0.631366009,0.006055135,0.37479506,0.18084609,0.000758011,0.067451349,0.808246986,0.840987992,0.026997531,0.031794542,alive
0.303538061,0.0,0.188192659,0.219343859,0.000441169,0.630629032,0.002688334,0.369637181,0.173365508,0.000553,0.233749889,0.804506062,0.840554614,0.026795679,0.057515175,alive
0.303412136,0.00030403,0.180818339,0.207336674,0.000436851,0.630496158,0.001474571,0.370445756,0.163607571,0.020763594,0.100020744,0.78063034,0.839213097,0.02675491,0.093152265,alive
0.303077383,0.000356036,0.162656441,0.19457313,0.000367204,0.630571157,0.001913204,0.370266818,0.150116884,0.00047962,0.131317297,0.720667119,0.835809099,0.026778329,0.075398678,alive
0.303381199,0.000233023,0.182124647,0.224260187,0.00047291,0.630854029,0.005524398,0.373549207,0.181728376,0.000521227,0.180563295,0.812828886,0.841295898,0.026844628,0.033817931,alive
0.303429297,0.000209021,0.180565505,0.214238442,0.000412346,0.630134861,0.001465452,0.370619102,0.170122917,0.001903348,0.11232159,0.794360786,0.839954579,0.026852832,0.093638612,alive
0.303533469,0.000239024,0.172095571,0.202136712,0.000423576,0.630326639,0.010048423,0.375216682,0.156579443,0.000973613,0.155044218,0.779225121,0.838415902,0.02672908,0.023339757,alive
0.30350374,0.000380038,0.166701782,0.195140399,0.000400693,0.63036568,0.005006429,0.373848927,0.158140412,0.000102884,0.08557176,0.753478594,0.836992209,0.026689832,0.036193635,alive
0.303429538,0.000222022,0.174076103,0.216696606,0.000441867,0.630813961,0.002607173,0.371224135,0.17163864,0.00164387,0.259126619,0.801049139,0.840344772,0.02683479,0.058903277,alive
0.303884899,0.000344034,0.223547259,0.216602061,0.000494895,0.63265058,0.004641662,0.37313094,0.171932735,0.000180803,0.057779994,0.798141834,0.840193729,0.027478819,0.038176944,alive
0.30356924,0.000322032,0.199022376,0.23106741,0.000422553,0.630715675,0.003872915,0.370573249,0.185762763,0.002768782,0.228908385,0.818559515,0.841534102,0.026816712,0.043540014,alive
0.303556672,0.000286029,0.209641397,0.22728562,0.000435304,0.6312869,0.004682698,0.373474277,0.177135963,0.000633189,0.146600031,0.806547131,0.840783757,0.027000496,0.037937796,alive
0.303518242,0.00030103,0.194049977,0.228987426,0.000486835,0.630794441,0.007272545,0.371542868,0.184609004,0.007281291,0.327507047,0.812627436,0.841427721,0.026834277,0.028251424,alive
0.303637158,0.000588059,0.163035692,0.199773093,0.000452573,0.632143395,0.006477353,0.371645757,0.171578312,0.000504584,0.006194694,0.803162008,0.840611517,0.027497293,0.030418983,alive
0.303241497,0.000155016,0.172264127,0.194384041,0.000393007,0.630594786,0.006724482,0.369960388,0.155161753,0.000877537,0.202994733,0.761380759,0.837260577,0.02678556,0.029692044,alive
0.303319324,0.000342034,0.207660866,0.181904132,0.000403288,0.630009863,0.010974931,0.379392641,0.132063947,0.001849637,0.144201927,0.764901068,0.836879565,0.026652876,0.022246115,alive
0.30356924,0.000515052,0.191900889,0.231540134,0.000501533,0.630906083,0.00690869,0.370990398,0.187248322,0.002869396,0.117481733,0.8166256,0.841722392,0.026863306,0.029182437,alive
0.303860004,0.0,0.236610341,0.261699915,0.000509044,0.630612594,0.002084644,0.369637181,0.209742855,0.000474324,0.305154263,0.844702643,0.842822586,0.026791234,0.070358667,alive
0.303339385,0.000350035,0.174076103,0.191925877,0.000397923,0.630115683,0.010307408,0.378897207,0.148646407,0.000517444,0.176307605,0.766512939,0.837142529,0.026674065,0.023014024,alive
0.303909069,0.000254025,0.243773967,0.251961804,0.000490428,0.630648895,0.00341422,0.370464768,0.208777619,0.000468272,0.087572534,0.828881221,0.842139997,0.026799785,0.04784293,alive
0.303445974,0.000214021,0.200160128,0.221234755,0.000446035,0.630798551,0.00137426,0.370339512,0.17338059,0.000217871,0.119580358,0.805071499,0.840528214,0.026850337,0.098702243,alive
0.30384236,0.000259026,0.318107117,0.307081403,0.000508446,0.630680059,0.004323403,0.372062906,0.265666239,0.000233001,0.308936587,0.840838889,0.843107889,0.026806963,0.040170629,alive
0.303595102,0.000255026,0.282752518,0.26179446,0.000461407,0.63062458,0.002298033,0.369637181,0.218595883,0.001174841,0.182255836,0.829871379,0.842012506,0.026794096,0.065101786,alive
0.303570691,0.0,0.184568708,0.224543821,0.000461481,0.630612252,0.00241567,0.369637181,0.17686449,0.000161134,0.191104452,0.815341608,0.841179248,0.026791157,0.062570069,alive
0.30356344,0.0,0.178542834,0.20468942,0.00042969,0.630588965,0.003681412,0.369637181,0.159422366,0.001178623,0.258675294,0.777942821,0.838868114,0.026785493,0.045210756,alive
0.303588335,0.000138014,0.228730353,0.234565567,0.000496842,0.630694443,0.005295507,0.371388534,0.191169595,0.001419946,0.170215805,0.81295622,0.841285765,0.026809343,0.034812262,alive
0.303455158,0.000392039,0.166659644,0.198449466,0.000435778,0.630149587,0.008410618,0.377271111,0.151708016,0.000953187,0.184582919,0.765180012,0.837305032,0.026689478,0.025851945,alive
0.30366447,0.00030203,0.215877966,0.247896379,0.000473734,0.630642046,0.004523113,0.370343985,0.201598673,0.000951674,0.093238821,0.830067988,0.842406142,0.026798536,0.038887914,alive
0.303570207,0.000389039,0.199190932,0.220194762,0.000474033,0.631887234,0.006677974,0.37321258,0.174858608,0.001050775,0.053599737,0.802023435,0.840527507,0.027195675,0.029825024,alive
0.303413345,0.0,0.282921074,0.246194573,0.000458013,0.63062458,0.000612809,0.369637181,0.199351482,0.000888885,0.277017391,0.819932228,0.841231217,0.026794027,0.188739969,alive
0.303058047,0.000388039,0.174497493,0.194384041,0.000408428,0.630441364,0.003016624,0.372822272,0.153012593,0.002500982,0.040738356,0.752603409,0.83736338,0.026740014,0.052583247,alive
0.303468452,0.000612061,0.194218533,0.118370048,0.000343996,0.629503021,0.027999526,0.402351465,0.067302617,0.000661179,0.088340387,0.747473394,0.830952323,0.026597222,0.014976031,alive
0.303347602,0.000285029,0.194092116,0.224449277,0.000454893,0.630930056,0.00404618,0.372138954,0.180755599,0.000136926,0.118548439,0.810228786,0.84099625,0.02686255,0.042153573,alive
0.303680422,0.0,0.23050019,0.262361728,0.000473684,0.630612252,0.004451983,0.369637181,0.216929342,0.000792053,0.28852332,0.839294488,0.843030335,0.026791181,0.039333509,alive
0.303802963,0.000225023,0.205301083,0.196085847,0.000419783,0.630596499,0.001129866,0.370557592,0.154400121,0.000195176,0.052213194,0.76737505,0.838546901,0.026786343,0.115743767,alive
0.303480053,0.000437044,0.196915427,0.221991113,0.000445536,0.631190326,0.001501017,0.371050789,0.17586909,0.000813992,0.199829171,0.804394945,0.840497433,0.026907186,0.09182774,alive
0.303669304,0.000353035,0.194597783,0.204500331,0.000428741,0.629539664,0.003923071,0.374118452,0.161458412,1820000000.0,0.069939716,0.781800656,0.839102045,0.026507954,0.043125231,alive
0.303573833,0.000134013,0.223378703,0.265198071,0.000462505,0.630621156,0.006784669,0.371079867,0.220081442,0.000703543,0.215258122,0.837645907,0.843406333,0.026793218,0.029521134,alive
0.303681389,0.000287029,0.228603936,0.246761842,0.000464925,0.630659854,0.006065166,0.370984806,0.201945555,0.002984384,0.048623021,0.823035942,0.842128768,0.026802976,0.031762009,alive
0.303525493,0.000306031,0.199317349,0.235983738,0.000438299,0.630914645,0.006098907,0.374773812,0.1930322,0.001132477,0.034564523,0.820670448,0.841950683,0.026862494,0.031642979,alive
0.303721994,0.000368037,0.303063503,0.244587312,0.000510617,0.630621156,0.002477681,0.369637181,0.193273509,0.000402457,0.141108338,0.814776633,0.841151991,0.026793883,0.061318229,alive
0.303544104,0.000394039,0.239180818,0.213292994,0.000446309,0.649071246,0.008474453,0.373162254,0.168320639,0.001585619,0.089412037,0.794919871,0.83994868,0.022974913,0.025735396,alive
0.303361621,0.000312031,0.182293203,0.21896568,0.000461431,0.631095807,0.002652769,0.372241843,0.173825503,0.000838956,0.040090724,0.80466915,0.840562874,0.026915021,0.058110985,alive
0.302890791,0.000345035,0.1725591,0.201191264,0.000387192,0.630488281,0.002474033,0.371659177,0.147470025,0.000195176,0.066164159,0.74609161,0.837097444,0.026761832,0.061397468,alive
0.303350745,0.000321032,0.174750327,0.204973055,0.000420406,0.629455418,0.007646431,0.376945668,0.163079707,0.000351771,0.190163944,0.782652683,0.838909529,0.026460286,0.027386119,alive
0.303379265,0.00040404,0.16762884,0.215656613,0.00045427,0.63229579,0.003203567,0.372363745,0.170635699,0.000144491,0.01572512,0.798728588,0.840214594,0.027228312,0.050216947,alive
0.304372648,0.0,0.254477266,0.29431786,0.000513661,0.630612252,0.004066242,0.369637181,0.242274338,0.000761793,0.159680808,0.856339955,0.844088892,0.026791166,0.042005283,alive
0.303592202,0.000244024,0.332813619,0.282405219,0.000469292,0.630661566,0.003488086,0.370957965,0.243556293,0.001604532,0.105900864,0.828604781,0.842134541,0.026801846,0.047074421,alive
0.303584467,0.000193019,0.219923307,0.226340172,0.000453246,0.630620813,0.003602076,0.369637181,0.179496267,0.000434986,0.030849726,0.807974972,0.840818435,0.026793444,0.045954327,alive
